DATEPRD,NPD_WELL_BORE_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND
18-Nov-15,15/9-F-12,24,0,0,26.513,19.858,100,26.513,81.519,0.531,394,61102,1281,,production
19-Nov-15,15/9-F-12,24,0,0,26.2,19.823,100,26.2,81.859,0.421,407,62809,1285,,production
20-Nov-15,15/9-F-12,24,0,0,27.019,19.694,100,27.019,80.882,0.538,389,60058,1258,,production
21-Nov-15,15/9-F-12,24,0,0,27.783,19.437,100,27.783,80.524,0.444,400,61517,1232,,production
22-Nov-15,15/9-F-12,24,0,0,27.869,19.494,100,27.869,80.88,0.373,389,59612,1250,,production
23-Nov-15,15/9-F-12,24,0,0,27.98,19.482,100,27.98,79.705,0.681,390,59372,1255,,production
24-Nov-15,15/9-F-12,24,0,0,27.817,19.415,100,27.817,80.476,0.429,387,58599,1203,,production
25-Nov-15,15/9-F-12,24,0,0,27.846,19.303,100,27.846,80.404,0.441,383,58129,1188,,production
26-Nov-15,15/9-F-12,24,0,0,27.929,19.305,100,27.929,79.325,0.65,380,57896,1201,,production
27-Nov-15,15/9-F-12,24,0,0,28.121,19.196,100,28.121,78.678,0.622,377,57006,1182,,production
28-Nov-15,15/9-F-12,24,0,0,28.059,19.089,100,28.059,78.695,0.617,374,57355,1175,,production
29-Nov-15,15/9-F-12,24,0,0,27.957,18.997,100,27.957,79.068,0.528,370,56424,1173,,production
30-Nov-15,15/9-F-12,24,0,0,27.72,18.971,100,27.72,79.757,0.403,367,55875,1158,,production
01-Dec-15,15/9-F-12,24,0,0,27.831,19.041,100,27.831,79.847,0.522,362,55376,1145,,production
02-Dec-15,15/9-F-12,24,0,0,28.149,18.955,100,28.149,78.106,0.631,360,54724,1143,,production
03-Dec-15,15/9-F-12,24,0,0,28.074,19.012,100,28.074,79.565,0.543,361,55111,1149,,production
04-Dec-15,15/9-F-12,24,0,0,27.429,18.969,100,27.429,79.005,0.575,355,56582,1186,,production
05-Dec-15,15/9-F-12,24,0,0,27.643,18.985,100,27.643,77.634,0.701,371,57219,1214,,production
06-Dec-15,15/9-F-12,24,0,0,27.4,19.072,100,27.4,79.977,0.487,366,56275,1239,,production
07-Dec-15,15/9-F-12,24,0,0,27.632,19.236,100,27.632,80.383,0.536,369,56949,1257,,production
08-Dec-15,15/9-F-12,24,0,0,28.143,19.208,100,28.143,79.135,0.817,368,56674,1263,,production
09-Dec-15,15/9-F-12,11.33,0,0,27.939,19.027,65.08566,27.939,78.569,1.372,155,24240,681,,production
10-Dec-15,15/9-F-12,24,0,0,27.195,19.288,100,27.195,78.38,0.849,414,62260,1511,,production
11-Dec-15,15/9-F-12,24,0,0,27.096,19.409,100,27.096,80.262,0.609,385,58598,1325,,production
12-Dec-15,15/9-F-12,24,0,0,26.969,19.464,100,26.969,81.306,0.435,378,57295,1241,,production
13-Dec-15,15/9-F-12,24,0,0,26.933,19.431,100,26.933,81.2,0.482,372,56266,1215,,production
14-Dec-15,15/9-F-12,24,0,0,27.073,19.359,100,27.073,80.069,0.7,369,55940,1217,,production
15-Dec-15,15/9-F-12,24,0,0,27.005,19.226,100,27.005,79.464,0.724,367,55491,1255,,production
16-Dec-15,15/9-F-12,24,0,0,27.023,19.108,100,27.023,79.477,0.781,362,55083,1245,,production
17-Dec-15,15/9-F-12,24,0,0,27.003,19.168,100,27.003,79.003,0.774,365,55206,1244,,production
18-Dec-15,15/9-F-12,24,0,0,27.036,19.076,100,27.036,78.009,0.83,359,54635,1245,,production
19-Dec-15,15/9-F-12,24,0,0,26.954,19.027,100,26.954,78.479,0.797,356,54133,1226,,production
20-Dec-15,15/9-F-12,24,0,0,26.911,18.962,100,26.911,78.072,0.793,351,53612,1218,,production
21-Dec-15,15/9-F-12,24,0,0,26.887,18.871,100,26.887,77.701,0.786,349,53148,1211,,production
22-Dec-15,15/9-F-12,24,0,0,26.873,18.86,100,26.873,78.346,0.76,346,52658,1205,,production
23-Dec-15,15/9-F-12,24,0,0,26.629,18.796,97.91667,26.629,77.57,0.813,345,52755,1215,,production
24-Dec-15,15/9-F-12,24,0,0,26.544,18.758,100,26.544,77.867,0.814,342,52540,1202,,production
25-Dec-15,15/9-F-12,24,0,0,26.293,18.792,100,26.293,79.187,0.563,341,52027,1192,,production
26-Dec-15,15/9-F-12,24,0,0,26.344,18.756,100,26.344,78.97,0.652,338,51886,1194,,production
27-Dec-15,15/9-F-12,24,0,0,26.446,18.66,100,26.446,78.562,0.621,330,51591,1170,,production
28-Dec-15,15/9-F-12,24,0,0,26.454,18.659,97.91667,26.454,78.486,0.784,333,51266,1180,,production
29-Dec-15,15/9-F-12,24,0,0,26.505,18.573,100,26.505,77.997,0.828,331,51165,1172,,production
30-Dec-15,15/9-F-12,24,0,0,26.575,18.537,100,26.575,77.741,0.888,331,51016,1164,,production
31-Dec-15,15/9-F-12,24,0,0,26.493,18.594,100,26.493,78.44,0.795,328,50731,1165,,production
01-Jan-16,15/9-F-12,24,0,0,26.386,18.67,100,26.386,79.26,0.687,327,50295,1161,,production
02-Jan-16,15/9-F-12,24,0,0,26.721,18.461,100,26.721,77.272,0.851,320,49664,1149,,production
03-Jan-16,15/9-F-12,21.67,0,0,37.823,16.971,70.95083,37.823,64.536,2.414,226,34908,845,,production
04-Jan-16,15/9-F-12,24,0,0,33.655,16.365,76.12115,33.655,63.642,5.663,255,41294,1125,,production
05-Jan-16,15/9-F-12,24,0,0,26.675,18.413,100,26.675,77.129,0.9,323,52240,1256,,production
06-Jan-16,15/9-F-12,24,0,0,26.746,18.502,100,26.746,77.971,0.849,319,51928,1352,,production
07-Jan-16,15/9-F-12,24,0,0,26.725,18.485,100,26.725,76.785,0.931,321,51868,1257,,production
08-Jan-16,15/9-F-12,24,0,0,26.796,18.631,100,26.796,78.076,0.788,323,51674,1278,,production
09-Jan-16,15/9-F-12,24,0,0,26.953,18.645,100,26.953,77.077,0.897,324,51878,1279,,production
10-Jan-16,15/9-F-12,24,0,0,26.971,18.704,100,26.971,77.234,0.877,325,52098,1289,,production
11-Jan-16,15/9-F-12,24,0,0,27.078,18.901,100,27.078,79.198,0.807,328,52428,1296,,production
12-Jan-16,15/9-F-12,24,0,0,26.922,19.104,100,26.922,80.547,0.581,330,52577,1322,,production
13-Jan-16,15/9-F-12,23.33,0,0,28.47,18.894,90.16816,28.47,79.324,1.857,295,47020,1294,,production
14-Jan-16,15/9-F-12,24,0,0,27.203,19.172,100,27.203,80.241,0.617,333,51354,1354,,production
15-Jan-16,15/9-F-12,24,0,0,26.869,19.113,100,26.869,80.068,0.612,333,51814,1425,,production
16-Jan-16,15/9-F-12,24,0,0,26.595,19.015,100,26.595,80.608,0.539,331,51360,1358,,production
17-Jan-16,15/9-F-12,24,0,0,26.412,19.227,100,26.412,81.206,0.473,327,50817,1314,,production
18-Jan-16,15/9-F-12,24,0,0,26.626,19.04,100,26.626,80.584,0.611,325,50602,1363,,production
19-Jan-16,15/9-F-12,24,0,0,26.716,18.929,100,26.716,80.7,0.468,315,48941,1370,,production
20-Jan-16,15/9-F-12,20.83,0,0,27.938,18.629,84.53231,27.938,79.051,1.098,264,42853,1241,,production
21-Jan-16,15/9-F-12,24,0,0,28.355,18.792,100,28.355,78.901,0.72,304,47189,1348,,production
22-Jan-16,15/9-F-12,24,0,0,28.194,18.593,100,28.194,77.275,0.884,290,45749,1228,,production
23-Jan-16,15/9-F-12,24,0,0,27.167,18.742,100,27.167,77.99,0.762,299,46537,1266,,production
24-Jan-16,15/9-F-12,24,0,0,26.478,18.852,100,26.478,79.794,0.761,303,46870,1263,,production
25-Jan-16,15/9-F-12,22.67,0,0,30.091,18.264,76.06705,30.091,74.866,3.506,304,40377,1106,,production
26-Jan-16,15/9-F-12,24,0,0,30.596,17.669,80.90738,30.596,71.213,3.799,272,43123,1166,,production
27-Jan-16,15/9-F-12,24,0,0,26.181,18.797,100,26.181,80.303,0.428,308,47526,1266,,production
28-Jan-16,15/9-F-12,24,0,0,26.435,18.589,100,26.435,78.343,0.705,294,45946,1257,,production
29-Jan-16,15/9-F-12,24,0,0,26.56,18.466,100,26.56,77.201,0.821,295,45876,1256,,production
30-Jan-16,15/9-F-12,24,0,0,26.534,18.409,100,26.534,77.348,0.758,294,45578,1250,,production
31-Jan-16,15/9-F-12,24,0,0,26.164,18.549,100,26.164,79.966,0.422,289,44956,1236,,production
01-Feb-16,15/9-F-12,24,0,0,26.531,18.473,100,26.531,77.65,0.747,287,44778,1237,,production
02-Feb-16,15/9-F-12,24,0,0,26.548,18.327,100,26.548,77.124,0.687,287,44520,1229,,production
03-Feb-16,15/9-F-12,24,0,0,26.461,18.397,100,26.461,79.229,0.545,282,44198,1214,,production
04-Feb-16,15/9-F-12,23.58,0,0,28.882,18.087,83.14753,28.882,76.356,2.805,244,38394,1082,,production
05-Feb-16,15/9-F-12,24,0,0,26.751,18.374,99.95452,26.751,77.1,0.822,289,45515,1265,,production
06-Feb-16,15/9-F-12,24,0,0,26.492,18.421,100,26.492,77.993,0.731,284,43974,1234,,production
07-Feb-16,15/9-F-12,24,0,0,26.741,18.326,100,26.741,76.542,0.865,277,43991,1225,,production
08-Feb-16,15/9-F-12,24,0,0,26.68,18.389,100,26.68,77.927,0.646,277,43976,1216,,production
09-Feb-16,15/9-F-12,24,0,0,26.749,18.451,100,26.749,79.013,0.545,278,44419,1224,,production
10-Feb-16,15/9-F-12,24,0,0,26.878,18.506,100,26.878,79.969,0.332,275,42600,1203,,production
11-Feb-16,15/9-F-12,24,0,0,27.526,18.374,100,27.526,78.985,0.4,278,43352,1179,,production
12-Feb-16,15/9-F-12,24,0,0,27.816,18.282,100,27.816,77.372,0.62,263,40780,1183,,production
13-Feb-16,15/9-F-12,24,0,0,27.651,18.432,100,27.651,79.242,0.385,255,39731,1182,,production
14-Feb-16,15/9-F-12,24,0,0,27.87,18.335,100,27.87,78.923,0.441,260,40811,1157,,production
15-Feb-16,15/9-F-12,24,0,0,27.724,18.274,100,27.724,79.039,0.383,259,40483,1153,,production
16-Feb-16,15/9-F-12,24,0,0,28.154,18.172,100,28.154,75.993,1,257,40232,1148,,production
17-Feb-16,15/9-F-12,24,0,0,28.246,18.092,100,28.246,75.783,1.073,256,39909,1136,,production
18-Feb-16,15/9-F-12,24,0,0,27.894,18.356,100,27.894,78.657,0.677,251,39496,1130,,production
19-Feb-16,15/9-F-12,24,0,0,28.033,18.198,100,28.033,76.556,1.064,243,38184,1153,,production
20-Feb-16,15/9-F-12,24,0,0,27.563,18.146,100,27.563,77.762,0.776,251,39001,1174,,production
21-Feb-16,15/9-F-12,24,0,0,27.569,18.152,100,27.569,78.375,0.76,239,37984,1183,,production
22-Feb-16,15/9-F-12,24,0,0,26.971,18.318,100,26.971,79.913,0.647,244,39071,1218,,production
23-Feb-16,15/9-F-12,24,0,0,27.152,18.348,100,27.152,79.65,0.755,243,38915,1229,,production
24-Feb-16,15/9-F-12,24,0,0,27.167,18.454,100,27.167,80.063,0.704,243,38611,1249,,production
25-Feb-16,15/9-F-12,24,0,0,27.574,18.565,100,27.574,80.242,0.687,248,39223,1275,,production
26-Feb-16,15/9-F-12,24,0,0,26.481,18.921,100,26.481,81.847,0.674,269,43492,1315,,production
27-Feb-16,15/9-F-12,24,0,0,26.672,19.008,100,26.672,82.161,0.707,267,43321,1317,,production
28-Feb-16,15/9-F-12,24,0,0,26.842,19.072,100,26.842,82.423,0.66,271,43425,1321,,production
29-Feb-16,15/9-F-12,24,0,0,27.344,18.945,100,27.344,80.719,1.13,269,43161,1421,,production
01-Mar-16,15/9-F-12,24,0,0,27.407,18.789,100,27.407,79.859,1.099,273,42974,1361,,production
02-Mar-16,15/9-F-12,24,0,0,27.002,19.08,100,27.002,81.954,0.656,269,42431,1358,,production
03-Mar-16,15/9-F-12,24,0,0,26.956,19.113,100,26.956,82.43,0.641,266,42264,1351,,production
04-Mar-16,15/9-F-12,24,0,0,27.047,19.067,100,27.047,81.886,0.788,264,41885,1340,,production
05-Mar-16,15/9-F-12,24,0,0,26.893,19.075,100,26.893,81.952,0.701,260,41456,1342,,production
06-Mar-16,15/9-F-12,24,0,0,26.864,19,100,26.864,81.955,0.659,260,41229,1339,,production
07-Mar-16,15/9-F-12,24,0,0,26.762,18.951,100,26.762,82.072,0.537,257,40949,1330,,production
08-Mar-16,15/9-F-12,24,0,0,27.091,18.929,100,27.091,80.886,0.801,254,40657,1321,,production
09-Mar-16,15/9-F-12,24,0,0,27.136,18.887,100,27.136,81.207,0.775,251,40205,1313,,production
10-Mar-16,15/9-F-12,24,0,0,27.067,18.898,100,27.067,81.332,0.728,251,39803,1308,,production
11-Mar-16,15/9-F-12,24,0,0,27.301,18.779,100,27.301,80.311,0.942,248,39556,1300,,production
12-Mar-16,15/9-F-12,24,0,0,26.956,18.739,100,26.956,79.857,0.983,247,39480,1377,,production
13-Mar-16,15/9-F-12,24,0,0,27.493,18.798,100,27.493,79.976,0.867,238,38731,1298,,production
14-Mar-16,15/9-F-12,24,0,0,26.254,19.035,100,26.254,82.168,0.535,245,39218,1326,,production
15-Mar-16,15/9-F-12,24,0,0,26.195,18.917,100,26.195,82.369,0.48,243,38989,1322,,production
16-Mar-16,15/9-F-12,24,0,0,26.197,18.957,100,26.197,82.411,0.48,246,39732,1316,,production
17-Mar-16,15/9-F-12,24,0,0,26.204,21.443,100,26.204,82.49,0.478,234,37544,1234,,production
18-Mar-16,15/9-F-12,24,0,0,26.364,21.697,100,26.364,82.331,0.465,230,37596,1305,,production
19-Mar-16,15/9-F-12,24,0,0,26.264,21.676,100,26.264,82.256,0.5,228,37465,1319,,production
20-Mar-16,15/9-F-12,24,0,0,26.369,21.63,100,26.369,82.157,0.472,230,37273,1315,,production
21-Mar-16,15/9-F-12,24,0,0,26.554,21.593,100,26.554,82.049,0.43,227,37095,1300,,production
22-Mar-16,15/9-F-12,24,0,0,26.507,21.663,100,26.507,82.273,0.407,220,35523,1290,,production
23-Mar-16,15/9-F-12,24,0,0,26.725,21.783,100,26.725,82.189,0.501,218,35045,1293,,production
24-Mar-16,15/9-F-12,24,0,0,27.084,21.602,100,27.084,80.349,0.796,220,35640,1295,,production
25-Mar-16,15/9-F-12,24,0,0,26.741,21.59,100,26.741,81.399,0.667,221,36015,1296,,production
26-Mar-16,15/9-F-12,24,0,0,27.289,21.356,100,27.289,79.178,0.955,217,35612,1278,,production
27-Mar-16,15/9-F-12,23,0,0,27.498,21.297,100,27.498,78.333,0.924,206,34246,1215,,production
28-Mar-16,15/9-F-12,24,0,0,27.402,21.39,100,27.402,80.182,0.766,212,35022,1263,,production
29-Mar-16,15/9-F-12,24,0,0,27.013,21.486,100,27.013,81.087,0.437,213,34901,1271,,production
30-Mar-16,15/9-F-12,24,0,0,27.046,21.614,100,27.046,81.332,0.486,208,34088,1272,,production
31-Mar-16,15/9-F-12,24,0,0,27.286,21.49,100,27.286,81.173,0.444,204,33269,1255,,production
01-Apr-16,15/9-F-12,24,0,0,27.798,21.31,100,27.798,78.877,0.894,200,32603,1249,,production
02-Apr-16,15/9-F-12,24,0,0,27.575,21.419,100,27.575,79.314,0.633,197,32516,1248,,production
03-Apr-16,15/9-F-12,24,0,0,27.391,21.44,100,27.391,80.447,0.585,199,32523,1247,,production
04-Apr-16,15/9-F-12,24,0,0,27.155,21.49,100,27.155,80.555,0.636,199,32329,1322,,production
05-Apr-16,15/9-F-12,24,0,0,27.038,21.414,100,27.038,80.715,0.69,198,32479,1267,,production
06-Apr-16,15/9-F-12,22.83,0,0,28.45,21.06,86.52358,28.45,78.647,1.934,167,28126,1115,,production
07-Apr-16,15/9-F-12,24,0,0,26.48,21.455,100,26.48,81.931,0.472,197,31741,1310,,production
08-Apr-16,15/9-F-12,24,0,0,26.263,21.52,100,26.263,81.94,0.435,223,36764,1265,,production
09-Apr-16,15/9-F-12,24,0,0,26.451,21.449,100,26.451,80.741,0.744,217,35806,1251,,production
10-Apr-16,15/9-F-12,24,0,0,26.425,21.358,100,26.425,80.033,0.729,216,35248,1238,,production
11-Apr-16,15/9-F-12,24,0,0,26.332,21.459,100,26.332,80.501,0.62,211,35164,1235,,production
12-Apr-16,15/9-F-12,24,0,0,26.416,21.411,100,26.416,79.617,0.71,205,34026,1231,,production
13-Apr-16,15/9-F-12,24,0,0,26.442,21.339,100,26.442,79.573,0.727,204,33838,1220,,production
14-Apr-16,15/9-F-12,24,0,0,26.129,21.392,100,26.129,81.038,0.4,206,33574,1220,,production
15-Apr-16,15/9-F-12,24,0,0,26.171,21.307,100,26.171,80.81,0.432,200,33249,1217,,production
16-Apr-16,15/9-F-12,24,0,0,26.139,21.257,100,26.139,80.579,0.422,211,41067,1256,,production
17-Apr-16,15/9-F-12,24,0,0,25.963,21.329,100,25.963,80.475,0.597,219,40959,1266,,production
18-Apr-16,15/9-F-12,24,0,0,26.261,21.346,100,26.261,80.019,0.662,187,33474,1305,,production
19-Apr-16,15/9-F-12,24,0,0,26.203,21.225,100,26.203,80.866,0.501,224,36790,1241,,production
20-Apr-16,15/9-F-12,24,0,0,26.22,21.266,100,26.22,80.26,0.531,217,37204,1228,,production
21-Apr-16,15/9-F-12,24,0,0,26.143,21.22,100,26.143,80.761,0.452,210,32906,1223,,production
22-Apr-16,15/9-F-12,24,0,0,26.163,21.364,100,26.163,81.335,0.502,199,29911,1261,,production
23-Apr-16,15/9-F-12,24,0,0,26.245,21.35,100,26.245,81.137,0.545,207,33341,1266,,production
24-Apr-16,15/9-F-12,24,0,0,26.197,21.437,100,26.197,81.441,0.489,202,32640,1280,,production
25-Apr-16,15/9-F-12,24,0,0,26.36,21.191,100,26.36,80.52,0.499,207,33244,1222,,production
26-Apr-16,15/9-F-12,24,0,0,26.419,21.007,100,26.419,79.987,0.483,212,33870,1211,,production
27-Apr-16,15/9-F-12,24,0,0,26.339,20.999,100,26.339,80.224,0.381,209,33629,1191,,production
28-Apr-16,15/9-F-12,24,0,0,26.429,21.014,100,26.429,79.911,0.539,211,33158,1179,,production
29-Apr-16,15/9-F-12,24,0,0,26.573,20.803,100,26.573,78.308,0.687,199,31484,1185,,production
30-Apr-16,15/9-F-12,24,0,0,26.361,20.835,100,26.361,79.458,0.555,199,31372,1176,,production
01-May-16,15/9-F-12,24,0,0,26.514,20.678,100,26.514,77.413,0.858,194,31273,1163,,production
02-May-16,15/9-F-12,24,0,0,26.436,20.646,100,26.436,77.29,0.839,201,32438,1167,,production
03-May-16,15/9-F-12,24,0,0,26.227,20.756,100,26.227,78.369,0.61,201,32200,1177,,production
04-May-16,15/9-F-12,24,0,0,26.432,20.721,100,26.432,78.278,0.785,199,31759,1183,,production
05-May-16,15/9-F-12,24,0,0,26.474,20.662,100,26.474,78.063,0.857,200,31654,1188,,production
06-May-16,15/9-F-12,24,0,0,26.325,20.727,100,26.325,78.795,0.702,201,31618,1180,,production
07-May-16,15/9-F-12,24,0,0,26.216,20.852,100,26.216,79.385,0.557,200,31745,1178,,production
08-May-16,15/9-F-12,24,0,0,26.388,20.751,100,26.388,78.542,0.753,200,31496,1173,,production
09-May-16,15/9-F-12,24,0,0,26.322,20.769,100,26.322,78.725,0.806,197,31176,1182,,production
10-May-16,15/9-F-12,24,0,0,26.129,20.863,100,26.129,80.078,0.593,195,30825,1566,,production
11-May-16,15/9-F-12,24,0,0,26.06,20.789,100,26.06,80.295,0.457,194,30795,1153,,production
12-May-16,15/9-F-12,24,0,0,25.984,20.811,100,25.984,80.511,0.391,193,30606,1153,,production
13-May-16,15/9-F-12,24,0,0,26.069,20.578,100,26.069,79.75,0.417,191,30374,1153,,production
14-May-16,15/9-F-12,24,0,0,26.138,20.513,100,26.138,79.284,0.474,190,30155,1147,,production
15-May-16,15/9-F-12,20.5,0,0,28.848,19.354,69.28135,28.848,71.726,3.071,146,23608,892,,production
16-May-16,15/9-F-12,24,0,0,26.063,20.505,99.98718,26.063,80.343,0.359,191,22018,1162,,production
17-May-16,15/9-F-12,24,0,0,26.062,20.797,100,26.062,80.533,0.359,188,30089,1142,,production
18-May-16,15/9-F-12,24,0,0,26.118,20.812,100,26.118,80.439,0.415,187,30027,1137,,production
19-May-16,15/9-F-12,24,0,0,26.23,20.656,100,26.23,79.721,0.528,185,29825,1133,,production
20-May-16,15/9-F-12,24,0,0,26.318,20.713,100,26.318,79.739,0.621,185,29396,1131,,production
21-May-16,15/9-F-12,24,0,0,26.363,20.698,100,26.363,79.777,0.67,182,28917,1145,,production
